,comment,target
1137,"This is a great course for anyone looking to take their knowledge of basic web design to a new level. I found bootstrap a little intimidating at first but this course does a great job of teaching and explaining it at a great pace. If you're new to web development and tired of making websites that look like they're from the 90s, bootstrap is a great tool to get your websites to look modern and professional. The instructor is very knowledgeable and explains things thoroughly he's also very funny! I recommend incorporating the additional learning materials as they will help you understand the concepts discussed in the lectures on a much deeper level. Lastly, be sure to do every exercise as they are essential to completing the assignments. Have fun!","{'cours': ['course'], 'anyon': ['anyone'], 'knowledg': ['knowledge'], 'web design': ['web design'], 'level': ['level'], 'bootstrap': ['bootstrap'], 'job': ['job'], 'teach': ['teaching'], 'pace': ['pace'], 'web develop': ['web development'], 'websit': ['websites'], 'tool': ['tool'], 'instructor': ['instructor'], 'thing': ['things'], 'learn materi': ['learning materials'], 'concept': ['concepts'], 'exercis': ['exercise'], 'assign': ['assignments'], 'fun': ['fun']}"
1138,"Good course for learning Bootstrap, delivered well by the instructor.","{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'instructor': ['instructor']}"
1139,Good Course,{'cours': ['Course']}
1140,Very good course and very helpful.,{'cours': ['course']}
1141,Good course to take to advance bootstrap framework knowledge.,"{'cours': ['course'], 'bootstrap framework knowledg': ['bootstrap framework knowledge']}"
1142,Excellent course!,{'cours': ['course']}
1143,Good Course for bootstrap introduction,"{'cours': ['Course'], 'bootstrap introduct': ['bootstrap introduction']}"
1144,the course is very good... perfect explanations and challenging assignments,"{'cours': ['course'], 'explan': ['explanations'], 'assign': ['assignments']}"
1145,It gives you a lot of information about Bootstrap and various tool you can use for Front-End Web Development. It gives you hand on experience with Bootstrap and how it functions. It doesn't explain to you everything which can be a good thing or bad thing depending on how you see it. Overall it's a great course that makes you see how Web UIs are made.,"{'lot': ['lot'], 'inform': ['information'], 'bootstrap': ['Bootstrap'], 'tool': ['tool'], 'front-end web develop': ['Front-End Web Development'], 'hand': ['hand'], 'experi': ['experience'], 'everyth': ['everything'], 'thing': ['thing'], 'cours': ['course'], 'web ui': ['Web UIs']}"
1146,"This course was pretty cool. A lot of very useful stuff was covered, but I feel like it went too fast.But I think it could be better connected together in terms of broad principles, rather than just going through tons of particular examples. I still don't feel like I have a mental framework for how to lay out a web page, other than the basics of the 12-column grid system. It all seemed very ad hoc.It's by no means a bad course, and I still gave it four stars since the material is very useful, but I definitely think it could be improved upon.Also, the ratio of homework lectures is way too low. I definitely think the course should put more emphasis on actually creating websites oneself. Many of the homework assignments took me under an hour -- after I spent hours watching all the videos and taking notes trying to remember it all.","{'cours': ['course'], 'lot': ['lot'], 'stuff': ['stuff'], 'term': ['terms'], 'principl': ['principles'], 'ton': ['tons'], 'exampl': ['examples'], 'framework': ['framework'], 'web page': ['web page'], 'basic': ['basics'], 'grid system': ['grid system'], 'ad hoc.it': ['ad hoc.It'], 'star': ['stars'], 'materi': ['material'], 'upon.also': ['upon.Also'], 'homework': ['homework'], 'way': ['way'], 'emphasi': ['emphasis'], 'websit': ['websites'], 'homework assign': ['homework assignments'], 'hour': ['hours', 'hour'], 'video': ['videos'], 'note': ['notes']}"
1147,"I like the way of explanation, and good to know some more interesting things in bootstrap ","{'way': ['way'], 'explan': ['explanation'], 'thing': ['things'], 'bootstrap': ['bootstrap']}"
1148,"Excellent course, excellent instructor, excellent material!This course really taught me a lot.","{'cours': ['course'], 'instructor': ['instructor'], 'material!thi cours': ['material!This course'], 'lot': ['lot']}"
1149,Good course covers all the basics,"{'cours': ['course'], 'basic': ['basics']}"
1150,"Excellent tutor, excellent contents in notes. In one word Outstanding","{'tutor': ['tutor'], 'content': ['contents'], 'note': ['notes'], 'word': ['word']}"
1151,Excellent teacher and course format materials. Teacher also makes a big effort to answer questions in the forum also. ,"{'teacher': ['teacher', 'Teacher'], 'cours format materi': ['course format materials'], 'effort': ['effort'], 'question': ['questions'], 'forum': ['forum']}"
1152,"Easy to learn, great contents","{'easi': ['Easy'], 'content': ['contents']}"
1153,Good walkthru of the basics of bootstrap and more ,"{'walkthru': ['walkthru'], 'basic': ['basics'], 'bootstrap': ['bootstrap']}"
1154,Excelente,{'excelent': ['Excelente']}
1155,Great course.,{'cours': ['course']}
1156,It's a good introduction to understand how Bootstrap works. ,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap']}"
1157,"Excellent course on the topic, I say. Good and detailed videos and explanations, a lot of links to improve your knowledge when where you want to read more on topic s , nice and challenging enough topics for practice and checking your understanding.Thank you very much, Jogesh K. Muppala for such interesting and deep course. ","{'cours': ['course'], 'topic': ['topics', 'topic'], 'video': ['videos'], 'explan': ['explanations'], 'lot': ['lot'], 'link': ['links'], 'knowledg': ['knowledge'], 'topic s': ['topic s'], 'practic': ['practice'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
1158,Very useful course.,{'cours': ['course']}
1159,Brilliant coursework ,{'coursework': ['coursework']}
1160,Very Good,{}
1161,"This course was very well-designed and prepared. The professor has a great way to present the material in a thorough, methodic manner. Lots of attention is given to practical exercises which are easy to follow and greatly help in digesting large amounts of material that the professor presents.","{'cours': ['course'], 'professor': ['professor'], 'way': ['way'], 'materi': ['material'], 'manner': ['manner'], 'lot': ['Lots'], 'attent': ['attention'], 'exercis': ['exercises'], 'amount': ['amounts']}"
1162,Excellent course that slowly builds up a web site with exercises and assignments. Instructor has good sense of humor which makes the lectures interesting and fun. ,"{'cours': ['course'], 'web site': ['web site'], 'exercis': ['exercises'], 'assign': ['assignments'], 'instructor': ['Instructor'], 'sens': ['sense'], 'humor': ['humor'], 'fun': ['fun']}"
1163,A great course. I recommend it ,{'cours': ['course']}
1164,very good course.Thanks ,{'course.thank': ['course.Thanks']}
1165,Breaks page in end.. Some of Bootstrap components were only described do this and this instead WHAT are the parts and options and WHY do we do this and that.,"{'break page': ['Breaks page'], 'end': ['end'], 'bootstrap compon': ['Bootstrap components'], 'part': ['parts'], 'option': ['options']}"
1166,"4rd assignment is tooooo easy - i expect here complicated task with non-trivial work with modules but not this child's plays.Other assignments and lectures looks good, but here is too many errors in subtitles - not critical but in every video i detect at least 1-2","{'assign': ['assignment'], 'task': ['task'], 'work': ['work'], 'modul': ['modules'], 'plays.oth assign': ['plays.Other assignments'], 'error': ['errors'], 'subtitl': ['subtitles'], 'video': ['video']}"
1167,Great instructor!,{'instructor': ['instructor']}
1168,"If you want to understand Bootstrap and, by extension, other similar front-end frameworks, then this course is for you. Prof Jogesh's light-hearted approach to teaching is very interesting and makes learning a very big fun! ","{'bootstrap': ['Bootstrap'], 'front-end framework': ['front-end frameworks'], 'cours': ['course'], 'prof jogesh': ['Prof Jogesh'], 'approach': ['approach'], 'teach': ['teaching'], 'fun': ['fun']}"
1169,It is slow. but very good.,{}
1170,Very intresting course.Thank you so much,{'course.thank': ['course.Thank']}
1171,"Mr Jogesh Muppala explains in detail and very clear how to use Bootstrap. He explains each step he does in detail, his code is easy to understand and is very helpful towards students. Thanks to him I finally understood how the grid classes in Bootstrap work.","{'mr jogesh muppala': ['Mr Jogesh Muppala'], 'detail': ['detail'], 'bootstrap': ['Bootstrap'], 'step': ['step'], 'code': ['code'], 'student': ['students'], 'thank': ['Thanks'], 'grid class': ['grid classes'], 'bootstrap work': ['Bootstrap work']}"
1172,great course,{'cours': ['course']}
1173,"Very good introductory course. You do have to be somewhat familiar with HTML, CSS and Javascript to get the most of it. The course is sometimes superficial, but it does teach you a lot in very little time. Great course!","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'lot': ['lot'], 'time': ['time']}"
1174,Perfect course! Explanation is very good and the examples help you get through all assignment. ,"{'perfect cours': ['Perfect course'], 'explan': ['Explanation'], 'exampl': ['examples'], 'assign': ['assignment']}"
1175,Excellent teaching process which makes you really learn the material to get the grades.,"{'teach process': ['teaching process'], 'materi': ['material'], 'grade': ['grades']}"
1176,Nicely done and very helpful course for beginners.,"{'cours': ['course'], 'beginn': ['beginners']}"
1177,good,{}
1178,Very well structured. I would recommend it to everyone who are interested in web development.,"{'everyon': ['everyone'], 'web develop': ['web development']}"
1179,Great course. Great introduction to Bootstrap.,"{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap']}"
1180,Nice course to learn bootstrap and tools very fast.,"{'cours': ['course'], 'bootstrap': ['bootstrap'], 'tool': ['tools']}"
1181,Very useful course. Learned a lot about bootstrap.,"{'cours': ['course'], 'lot': ['lot'], 'bootstrap': ['bootstrap']}"
1182,Very good course!,{'cours': ['course']}
1183,Excellent course on Bootstrap. Very thorough and comprehensive.,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
1184,"I had used Bootstrap out of necessity in the past, picking up bits here and there. This course was excellent for filling in the gaps and giving a proper overview of Bootstrap and how it can and should be used for front-end development. ","{'bootstrap': ['Bootstrap'], 'necess': ['necessity'], 'past': ['past'], 'bit': ['bits'], 'cours': ['course'], 'overview': ['overview'], 'develop': ['development']}"
1185,I found week two to really outweigh the others in terms of difficulty in the assignment but It's probably the week I learnt the most! Great Job!!,"{'week': ['week'], 'other': ['others'], 'term': ['terms'], 'difficulti': ['difficulty'], 'assign': ['assignment'], 'job': ['Job']}"
